Dust Event ID,UTC Timestamp,Local Timestamp,Integer Timestamp (ms),Velocity (m/s),Mass (kg),Charge (C),Radius (m) ,High Voltage (MV),Current Group ID,Current Experiment Name,Current Experiment Description,Estimate Quality,Dust Type
8544146,20231213195414.617000000,20231213125414.617000000,1702497254617,9.773210E+3,9.244911E-18,2.009580E-16,6.544446E-8,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",4," Iron "
8544147,20231213195414.966000000,20231213125414.966000000,1702497254966,5.173860E+3,7.663406E-17,4.668520E-16,1.324482E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544155,20231213195432.114999999,20231213125432.114999999,1702497272115,1.394760E+4,7.233776E-18,3.200730E-16,6.030598E-8,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544156,20231213195432.780999999,20231213125432.780999999,1702497272781,2.697360E+3,1.413655E-16,2.339410E-16,1.624376E-7,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544159,20231213195436.172000000,20231213125436.172000000,1702497276172,2.003510E+3,2.860237E-16,2.611380E-16,2.054499E-7,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",4," Iron "
8544162,20231213195447.947999999,20231213125447.947999999,1702497287948,2.791500E+3,2.084954E-16,3.695360E-16,1.849002E-7,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544163,20231213195448.216999999,20231213125448.216999999,1702497288217,2.298660E+3,1.177136E-16,1.414690E-16,1.528202E-7,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",4," Iron "
8544166,20231213195500.384000000,20231213125500.384000000,1702497300384,7.617120E+3,6.349622E-17,8.379430E-16,1.244003E-7,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544172,20231213195523.720999999,20231213125523.720999999,1702497323721,2.506830E+3,2.095621E-16,2.995350E-16,1.852150E-7,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544176,20231213195527.456999999,20231213125527.456999999,1702497327457,1.438790E+4,7.677389E-18,3.616900E-16,6.151436E-8,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",3," Iron "
8544178,20231213195529.089999999,20231213125529.089999999,1702497329090,3.360030E+3,2.736884E-16,7.031870E-16,2.024530E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544185,20231213195602.134000000,20231213125602.134000000,1702497362134,3.195170E+3,2.260242E-16,5.251350E-16,1.899432E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544196,20231213195647.844999999,20231213125647.844999999,1702497407845,2.765660E+3,5.373291E-16,9.348090E-16,2.535044E-7,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544197,20231213195650.084000000,20231213125650.084000000,1702497410084,1.273700E+3,6.150641E-16,2.269550E-16,2.651829E-7,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",4," Iron "
8544199,20231213195717.746999999,20231213125717.746999999,1702497437747,5.427020E+3,4.720175E-17,3.163800E-16,1.126916E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544201,20231213195729.904000000,20231213125729.904000000,1702497449904,3.534740E+3,1.594258E-16,4.530630E-16,1.690797E-7,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544202,20231213195733.996000000,20231213125733.996000000,1702497453996,4.583550E+3,6.447425E-17,3.079160E-16,1.250357E-7,2.199524E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544203,20231213195736.763999999,20231213125736.763999999,1702497456764,2.469080E+3,5.278869E-16,7.319750E-16,2.520107E-7,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544204,20231213195741.283999999,20231213125741.283999999,1702497461284,4.670140E+3,6.484561E-17,3.216810E-16,1.252753E-7,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544208,20231213195759.103000000,20231213125759.103000000,1702497479103,2.931600E+3,1.264641E-16,2.473460E-16,1.565169E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544209,20231213195800.305999999,20231213125800.305999999,1702497480306,3.113670E+3,2.439865E-16,5.380170E-16,1.948471E-7,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544212,20231213195818.018999999,20231213125818.018999999,1702497498019,5.862760E+3,6.337452E-17,4.957320E-16,1.243207E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544217,20231213195829.865999999,20231213125829.865999999,1702497509866,2.439370E+3,1.798461E-16,2.435480E-16,1.760107E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",4," Iron "
8544221,20231213195844.058999999,20231213125844.058999999,1702497524059,1.265610E+4,5.884523E-18,2.146260E-16,5.629577E-8,2.195833E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",3," Iron "
8544230,20231213195914.479000000,20231213125914.479000000,1702497554479,5.424780E+3,2.400621E-16,1.607740E-15,1.937968E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544233,20231213195915.268000000,20231213125915.268000000,1702497555268,8.501510E+3,8.769311E-18,1.442400E-16,6.430239E-8,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",3," Iron "
8544236,20231213195916.128999999,20231213125916.128999999,1702497556129,2.031110E+3,1.463198E-16,1.373720E-16,1.643134E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544237,20231213195917.424000000,20231213125917.424000000,1702497557424,6.304260E+3,5.072979E-17,4.588380E-16,1.154320E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544242,20231213195923.611000000,20231213125923.611000000,1702497563611,2.685420E+3,4.149623E-16,6.806410E-16,2.325814E-7,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544245,20231213195932.580000000,20231213125932.580000000,1702497572580,1.335700E+4,2.545199E-17,1.032820E-15,9.172321E-8,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544248,20231213195935.393000000,20231213125935.393000000,1702497575393,5.585780E+3,3.884645E-17,2.759880E-16,1.056061E-7,2.195833E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544249,20231213195936.035000000,20231213125936.035000000,1702497576035,2.192020E+3,2.538853E-16,2.777780E-16,1.974473E-7,2.195833E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544252,20231213195942.859000000,20231213125942.859000000,1702497582859,2.227120E+3,2.266266E-15,2.555290E-15,4.095833E-7,2.199524E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",3," Iron "
8544258,20231213195955.197000000,20231213125955.197000000,1702497595197,1.011030E+4,8.566039E-18,1.993790E-16,6.380166E-8,2.195833E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",4," Iron "
8544260,20231213195959.967999999,20231213125959.967999999,1702497599968,1.101240E+4,1.497454E-17,4.132810E-16,7.685813E-8,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",3," Iron "
8544262,20231213200003.629999999,20231213130003.629999999,1702497603630,3.941820E+3,2.495106E-16,8.817950E-16,1.963066E-7,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544266,20231213200012.589999999,20231213130012.589999999,1702497612590,5.749070E+3,7.529887E-17,5.663850E-16,1.316744E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544271,20231213200019.882999999,20231213130019.882999999,1702497619883,2.398640E+3,3.229935E-16,4.229140E-16,2.139456E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544272,20231213200034.552000000,20231213130034.552000000,1702497634552,2.499450E+3,1.803229E-16,2.562270E-16,1.761661E-7,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544275,20231213200053.683999999,20231213130053.683999999,1702497653684,2.157830E+3,6.223666E-15,6.594910E-15,5.735713E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544276,20231213200056.155999999,20231213130056.155999999,1702497656156,2.170960E+3,1.892671E-16,2.030050E-16,1.790319E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",3," Iron "
8544277,20231213200057.405000000,20231213130057.405000000,1702497657405,4.843980E+3,7.377978E-17,3.941970E-16,1.307830E-7,2.195833E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544278,20231213200058.787999999,20231213130058.787999999,1702497658788,3.602390E+3,7.162820E-17,2.116590E-16,1.294991E-7,2.195833E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",4," Iron "
8544279,20231213200100.615999999,20231213130100.615999999,1702497660616,3.795360E+3,6.495842E-17,2.129460E-16,1.253479E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",3," Iron "
8544281,20231213200108.060000000,20231213130108.060000000,1702497668060,4.291230E+3,1.014800E-16,4.252770E-16,1.454450E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544284,20231213200113.283999999,20231213130113.283999999,1702497673284,2.010300E+3,8.010744E-17,7.371670E-17,1.344197E-7,2.195833E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",4," Iron "
8544286,20231213200117.274999999,20231213130117.274999999,1702497677275,4.157530E+3,1.353341E-16,5.326590E-16,1.600938E-7,2.195833E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544292,20231213200137.486000000,20231213130137.486000000,1702497697486,2.681040E+3,1.178689E-16,1.928120E-16,1.528874E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544293,20231213200141.725000000,20231213130141.725000000,1702497701725,8.649770E+3,1.067566E-17,1.817740E-16,6.865996E-8,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",3," Iron "
8544294,20231213200142.476000000,20231213130142.476000000,1702497702476,2.865340E+3,1.606469E-16,3.001600E-16,1.695103E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",4," Iron "
8544295,20231213200146.043999999,20231213130146.043999999,1702497706044,3.497270E+3,1.376613E-16,3.831760E-16,1.610062E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544304,20231213200207.992000000,20231213130207.992000000,1702497727992,7.989060E+3,2.062057E-17,2.995160E-16,8.550776E-8,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",4," Iron "
8544306,20231213200218.654000000,20231213130218.654000000,1702497738654,8.034640E+3,1.915886E-17,2.814690E-16,8.343761E-8,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",4," Iron "
8544308,20231213200227.356999999,20231213130227.356999999,1702497747357,3.145340E+3,2.925291E-16,6.589850E-16,2.069959E-7,2.195833E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",4," Iron "
8544309,20231213200229.634000000,20231213130229.634000000,1702497749634,5.270690E+3,2.858656E-17,1.808290E-16,9.534384E-8,2.195833E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",4," Iron "
8544312,20231213200249.433999999,20231213130249.433999999,1702497769434,8.113170E+3,8.413962E-18,1.261110E-16,6.342184E-8,2.195833E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",4," Iron "
8544313,20231213200253.226000000,20231213130253.226000000,1702497773226,7.556530E+3,7.731743E-18,1.004170E-16,6.165919E-8,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544314,20231213200255.837999999,20231213130255.837999999,1702497775838,7.629640E+3,1.447626E-17,1.916680E-16,7.599602E-8,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",4," Iron "
8544316,20231213200300.956999999,20231213130300.956999999,1702497780957,2.675220E+3,1.418942E-16,2.309770E-16,1.626398E-7,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",4," Iron "
8544323,20231213200340.212000000,20231213130340.212000000,1702497820212,2.267130E+3,3.253341E-16,3.803360E-16,2.144611E-7,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",4," Iron "
8544324,20231213200340.273000000,20231213130340.273000000,1702497820273,8.911740E+3,1.956489E-17,3.534170E-16,8.402292E-8,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",4," Iron "
8544329,20231213200343.408999999,20231213130343.408999999,1702497823409,1.216790E+4,1.226856E-17,4.131520E-16,7.191782E-8,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",4," Iron "
8544332,20231213200351.641999999,20231213130351.641999999,1702497831642,5.637290E+3,8.537420E-17,6.174410E-16,1.373033E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544334,20231213200403.787000000,20231213130403.787000000,1702497843787,2.243720E+3,1.790247E-16,2.051060E-16,1.757423E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",4," Iron "
8544339,20231213200413.388999999,20231213130413.388999999,1702497853389,6.834810E+3,1.514877E-17,1.608690E-16,7.715506E-8,2.199524E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",3," Iron "
8544340,20231213200417.441000000,20231213130417.441000000,1702497857441,2.952780E+3,1.616555E-16,3.209400E-16,1.698643E-7,2.195833E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544347,20231213200434.236999999,20231213130434.236999999,1702497874237,5.221480E+3,2.966047E-17,1.840320E-16,9.652312E-8,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",4," Iron "
8544350,20231213200440.969999999,20231213130440.969999999,1702497880970,5.576690E+3,4.589800E-17,3.248440E-16,1.116443E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544353,20231213200450.972000000,20231213130450.972000000,1702497890972,4.199150E+3,4.042394E-17,1.620330E-16,1.070167E-7,2.199524E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",4," Iron "
8544364,20231213200515.280000000,20231213130515.280000000,1702497915280,9.280920E+3,1.019297E-17,1.998070E-16,6.760916E-8,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",4," Iron "
8544369,20231213200528.685999999,20231213130528.685999999,1702497928686,6.181220E+3,4.603239E-17,4.002580E-16,1.117532E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544371,20231213200531.731999999,20231213130531.731999999,1702497931732,4.647300E+3,7.744614E-17,3.806530E-16,1.329144E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544374,20231213200549.072999999,20231213130549.072999999,1702497949073,1.023490E+4,5.731185E-18,1.366280E-16,5.580247E-8,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544377,20231213200605.018999999,20231213130605.018999999,1702497965019,2.861810E+3,1.603772E-16,2.987510E-16,1.694154E-7,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544393,20231213200706.043999999,20231213130706.043999999,1702498026044,2.672680E+3,2.590773E-16,4.214000E-16,1.987842E-7,2.195833E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",4," Iron "
8544398,20231213200719.987999999,20231213130719.987999999,1702498039988,5.657510E+3,2.621982E-16,1.910960E-15,1.995792E-7,2.195833E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544399,20231213200721.223999999,20231213130721.223999999,1702498041224,1.117630E+4,6.639647E-18,1.888480E-16,5.860756E-8,2.195833E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",4," Iron "
8544402,20231213200729.203999999,20231213130729.203999999,1702498049204,4.388670E+3,5.282697E-17,2.314230E-16,1.170013E-7,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",4," Iron "
8544422,20231213200817.117000000,20231213130817.117000000,1702498097117,2.153410E+3,2.864876E-16,3.021650E-16,2.055609E-7,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544424,20231213200825.182999999,20231213130825.182999999,1702498105183,8.373330E+3,1.263047E-17,2.015320E-16,7.261815E-8,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",3," Iron "
8544433,20231213200902.442000000,20231213130902.442000000,1702498142442,1.732810E+4,3.994103E-18,2.727760E-16,4.947416E-8,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544435,20231213200915.766999999,20231213130915.766999999,1702498155767,8.784670E+3,2.185802E-17,3.838750E-16,8.718510E-8,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544438,20231213200931.179000000,20231213130931.179000000,1702498171179,5.770530E+3,5.007946E-17,3.797190E-16,1.149367E-7,2.195833E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544439,20231213200932.996000000,20231213130932.996000000,1702498172996,2.267200E+3,2.668489E-16,3.121570E-16,2.007523E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544440,20231213200933.927000000,20231213130933.927000000,1702498173927,3.779170E+3,6.395539E-17,2.078730E-16,1.246994E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544443,20231213200944.777000000,20231213130944.777000000,1702498184777,3.396210E+3,1.303610E-16,3.421880E-16,1.581083E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",3," Iron "
8544446,20231213200949.225000000,20231213130949.225000000,1702498189225,2.850530E+3,1.281719E-16,2.370130E-16,1.572182E-7,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544457,20231213201029.154000000,20231213131029.154000000,1702498229154,3.983430E+3,1.267204E-14,4.573470E-14,7.269772E-7,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
8544459,20231213201030.381999999,20231213131030.381999999,1702498230382,2.015330E+3,2.140120E-16,1.977040E-16,1.865168E-7,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",4," Iron "
8544462,20231213201033.447000000,20231213131033.447000000,1702498233447,2.221280E+3,2.323375E-16,2.607420E-16,1.916954E-7,2.198294E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",3," Iron "
8544470,20231213201052.876000000,20231213131052.876000000,1702498252876,9.254780E+3,1.964496E-17,3.829230E-16,8.413739E-8,2.197063E+0," IDEX "," 2023_12_13_run0 "," 2-90 km/s. Fe/pt olivine mix. IDEX FM. Det2400. Position 2. ",5," Iron "
