Dust Event ID,UTC Timestamp,Local Timestamp,Integer Timestamp (ms),Velocity (m/s),Mass (kg),Charge (C),Radius (m) ,High Voltage (MV),Current Group ID,Current Experiment Name,Current Experiment Description,Estimate Quality,Dust Type
8349524,20230725174623.567999999,20230725114623.567999999,1690307183568,1.925950E+4,2.925630E-18,2.468280E-16,4.459763E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",4," Iron "
8349525,20230725174642.586000000,20230725114642.586000000,1690307202586,1.886600E+4,1.445954E-18,1.169920E-16,3.526063E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",3," Iron "
8349526,20230725174648.719999999,20230725114648.719999999,1690307208720,2.290240E+4,1.538770E-18,1.835780E-16,3.599951E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",5," Iron "
8349528,20230725174720.195999999,20230725114720.195999999,1690307240196,2.000050E+4,3.426121E-18,3.113750E-16,4.700812E-8,2.200754E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",5," Iron "
8349529,20230725174749.560999999,20230725114749.560999999,1690307269561,1.874090E+4,2.891053E-18,2.308230E-16,4.442124E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",5," Iron "
8349530,20230725174749.987999999,20230725114749.987999999,1690307269988,2.433880E+4,1.348883E-18,1.817430E-16,3.445324E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",3," Iron "
8349531,20230725174821.674000000,20230725114821.674000000,1690307301674,2.269940E+4,3.774983E-18,4.424140E-16,4.855236E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",5," Iron "
8349532,20230725174825.192999999,20230725114825.192999999,1690307305193,2.213550E+4,2.090905E-18,2.331530E-16,3.987341E-8,2.197063E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",5," Iron "
8349534,20230725174833.006000000,20230725114833.006000000,1690307313006,2.940010E+4,1.953763E-18,3.843240E-16,3.898186E-8,2.197063E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",5," Iron "
8349537,20230725174845.189000000,20230725114845.189000000,1690307325189,2.235960E+4,1.969137E-18,2.239180E-16,3.908385E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",5," Iron "
8349539,20230725174914.912999999,20230725114914.912999999,1690307354913,2.106980E+4,1.978744E-18,1.998000E-16,3.914730E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",5," Iron "
8349541,20230725174945.891999999,20230725114945.891999999,1690307385892,2.126810E+4,4.017769E-18,4.133590E-16,4.957168E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",4," Iron "
8349542,20230725174949.347999999,20230725114949.347999999,1690307389348,1.937780E+4,2.016097E-18,1.721890E-16,3.939210E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",4," Iron "
8349543,20230725174958.780999999,20230725114958.780999999,1690307398781,2.407940E+4,7.256921E-18,9.570370E-16,6.037023E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",5," Iron "
8349544,20230725175000.756999999,20230725115000.756999999,1690307400757,2.656110E+4,1.617773E-18,2.595940E-16,3.660534E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",5," Iron "
8349548,20230725175118.783000000,20230725115118.783000000,1690307478783,2.072640E+4,4.969937E-18,4.853340E-16,5.321355E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",5," Iron "
8349550,20230725175137.091000000,20230725115137.091000000,1690307497091,2.170720E+4,1.927128E-18,2.064240E-16,3.880391E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",5," Iron "
8349552,20230725175146.319999999,20230725115146.319999999,1690307506320,2.396520E+4,1.526614E-18,1.993120E-16,3.590446E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",4," Iron "
8349555,20230725175201.530999999,20230725115201.530999999,1690307521531,2.031950E+4,3.191210E-18,2.996860E-16,4.590822E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",4," Iron "
8349557,20230725175220.049000000,20230725115220.049000000,1690307540049,1.784280E+4,4.611782E-18,3.337620E-16,5.190329E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",5," Iron "
8349558,20230725175306.810000000,20230725115306.810000000,1690307586810,1.849390E+4,2.154579E-18,1.675180E-16,4.027412E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",5," Iron "
8349560,20230725175312.305999999,20230725115312.305999999,1690307592306,2.108610E+4,2.009956E-18,2.031520E-16,3.935206E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",5," Iron "
8349561,20230725175330.537000000,20230725115330.537000000,1690307610537,2.123770E+4,2.914675E-18,2.990130E-16,4.454190E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",4," Iron "
8349563,20230725175337.581000000,20230725115337.581000000,1690307617581,2.244170E+4,1.590898E-18,1.822380E-16,3.640152E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",4," Iron "
8349565,20230725175352.723999999,20230725115352.723999999,1690307632724,2.146260E+4,8.033713E-18,8.412460E-16,6.245168E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",5," Iron "
8349566,20230725175405.748999999,20230725115405.748999999,1690307645749,2.397470E+4,1.620555E-18,2.118630E-16,3.662632E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",5," Iron "
8349567,20230725175406.032000000,20230725115406.032000000,1690307646032,2.627350E+4,4.801752E-18,7.539120E-16,5.260640E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",5," Iron "
8349568,20230725175437.371999999,20230725115437.371999999,1690307677372,2.045810E+4,1.504305E-18,1.432830E-16,3.572871E-8,2.197063E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",4," Iron "
8349570,20230725175453.853000000,20230725115453.853000000,1690307693853,2.590500E+4,8.201890E-19,1.251890E-16,2.918838E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",4," Iron "
8349571,20230725175502.441000000,20230725115502.441000000,1690307702441,2.336730E+4,3.029124E-18,3.759900E-16,4.511743E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",5," Iron "
8349572,20230725175517.094999999,20230725115517.094999999,1690307717095,2.131810E+4,1.960602E-18,2.027750E-16,3.902730E-8,2.197063E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",4," Iron "
8349574,20230725175523.640000000,20230725115523.640000000,1690307723640,2.050340E+4,2.597425E-18,2.483590E-16,4.286337E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run1 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2000 V. ",5," Iron "
8349575,20230725181146.050000000,20230725121146.050000000,1690308706050,3.027490E+4,1.529046E-18,3.185870E-16,3.592352E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349576,20230725181159.214999999,20230725121159.214999999,1690308719215,2.521910E+4,1.371588E-18,1.984120E-16,3.464548E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349578,20230725181214.313000000,20230725121214.313000000,1690308734313,1.986550E+4,3.335753E-18,2.994180E-16,4.659114E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349582,20230725181303.398999999,20230725121303.398999999,1690308783399,1.909580E+4,3.117779E-18,2.584420E-16,4.555336E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",4," Iron "
8349584,20230725181326.074000000,20230725121326.074000000,1690308806074,1.825340E+4,3.593208E-18,2.724570E-16,4.776020E-8,2.197063E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349588,20230725181351.645000000,20230725121351.645000000,1690308831645,2.396600E+4,1.337860E-18,1.747780E-16,3.435913E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",4," Iron "
8349590,20230725181414.384000000,20230725121414.384000000,1690308854384,1.976040E+4,7.496507E-18,6.650430E-16,6.102741E-8,2.200754E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349592,20230725181427.268000000,20230725121427.268000000,1690308867268,2.722130E+4,2.202932E-18,3.712820E-16,4.057318E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349594,20230725181434.671000000,20230725121434.671000000,1690308874671,1.790120E+4,2.448422E-18,1.783580E-16,4.202755E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",3," Iron "
8349595,20230725181438.891999999,20230725121438.891999999,1690308878892,3.429290E+4,6.906427E-19,1.847340E-16,2.756279E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",4," Iron "
8349596,20230725181439.597000000,20230725121439.597000000,1690308879597,1.884750E+4,2.216198E-18,1.790610E-16,4.065446E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349605,20230725181619.385000000,20230725121619.385000000,1690308979385,2.682680E+4,1.583277E-18,2.591670E-16,3.634329E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349606,20230725181627.628999999,20230725121627.628999999,1690308987629,2.227560E+4,2.158603E-18,2.436220E-16,4.029918E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",3," Iron "
8349607,20230725181637.552999999,20230725121637.552999999,1690308997553,2.841800E+4,3.715652E-18,6.825070E-16,4.829665E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349608,20230725181644.601999999,20230725121644.601999999,1690309004602,2.123260E+4,2.648832E-18,2.716100E-16,4.314430E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349609,20230725181715.086000000,20230725121715.086000000,1690309035086,2.566970E+4,3.620609E-18,5.423320E-16,4.788129E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349610,20230725181730.296000000,20230725121730.296000000,1690309050296,2.862020E+4,1.791467E-18,3.335770E-16,3.787113E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349611,20230725181733.537000000,20230725121733.537000000,1690309053537,1.848010E+4,2.050319E-18,1.591740E-16,3.961373E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",3," Iron "
8349612,20230725181743.046000000,20230725121743.046000000,1690309063046,1.952510E+4,1.534583E-17,1.329900E-15,7.748818E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349613,20230725181819.876999999,20230725121819.876999999,1690309099877,1.857360E+4,6.777834E-18,5.309330E-16,5.901136E-8,2.201984E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349614,20230725181823.959000000,20230725121823.959000000,1690309103959,3.365630E+4,5.558435E-19,1.432090E-16,2.563832E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",4," Iron "
8349615,20230725181824.175999999,20230725121824.175999999,1690309104176,2.001070E+4,5.422610E-19,4.938760E-17,2.542776E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",4," Iron "
8349616,20230725181904.455000000,20230725121904.455000000,1690309144455,1.814670E+4,3.256773E-18,2.437950E-16,4.622048E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349618,20230725181929.168000000,20230725121929.168000000,1690309169168,2.116880E+4,1.163553E-18,1.185280E-16,3.279700E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",4," Iron "
8349619,20230725181929.314999999,20230725121929.314999999,1690309169315,1.948990E+4,3.834357E-18,3.310960E-16,4.880559E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",4," Iron "
8349621,20230725181938.893999999,20230725121938.893999999,1690309178894,2.485580E+4,1.511578E-18,2.125270E-16,3.578619E-8,2.197063E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349622,20230725181941.847000000,20230725121941.847000000,1690309181847,2.823280E+4,3.280048E-18,5.949990E-16,4.633033E-8,2.197063E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349623,20230725181951.921000000,20230725121951.921000000,1690309191921,2.179360E+4,1.201747E-18,1.298970E-16,3.315200E-8,2.197063E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349625,20230725182009.942000000,20230725122009.942000000,1690309209942,3.250480E+4,2.044695E-18,4.913700E-16,3.957749E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349626,20230725182015.791999999,20230725122015.791999999,1690309215792,2.199480E+4,7.569747E-19,8.329260E-17,2.841837E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",3," Iron "
8349628,20230725182048.327000000,20230725122048.327000000,1690309248327,2.066620E+4,1.547800E-18,1.502720E-16,3.606979E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",4," Iron "
8349630,20230725182102.265999999,20230725122102.265999999,1690309262266,2.530570E+4,2.292299E-18,3.338820E-16,4.111457E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349636,20230725182134.106999999,20230725122134.106999999,1690309294107,2.119150E+4,2.275801E-18,2.323270E-16,4.101569E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",4," Iron "
8349637,20230725182151.637000000,20230725122151.637000000,1690309311637,2.227810E+4,2.508019E-18,2.831210E-16,4.236582E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349638,20230725182156.989999999,20230725122156.989999999,1690309316990,2.443380E+4,2.171150E-18,2.948200E-16,4.037711E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349639,20230725182159.381000000,20230725122159.381000000,1690309319381,1.942220E+4,6.650259E-18,5.702660E-16,5.863877E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349643,20230725182234.808999999,20230725122234.808999999,1690309354809,2.034050E+4,2.842854E-18,2.675240E-16,4.417299E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349644,20230725182250.435999999,20230725122250.435999999,1690309370436,1.973720E+4,3.995833E-18,3.540490E-16,4.948130E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349645,20230725182250.652000000,20230725122250.652000000,1690309370652,1.811500E+4,4.906798E-18,3.662350E-16,5.298725E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",4," Iron "
8349647,20230725182302.404000000,20230725122302.404000000,1690309382404,2.890870E+4,2.839683E-18,5.397740E-16,4.415656E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349648,20230725182304.873999999,20230725122304.873999999,1690309384874,1.851830E+4,6.397018E-18,4.989590E-16,5.788480E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349649,20230725182324.736000000,20230725122324.736000000,1690309404736,2.046290E+4,2.151963E-18,2.049530E-16,4.025782E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",4," Iron "
8349651,20230725182359.947999999,20230725122359.947999999,1690309439948,1.971990E+4,1.626762E-18,1.438860E-16,3.667302E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349652,20230725182400.228000000,20230725122400.228000000,1690309440228,1.903590E+4,1.600488E-18,1.319120E-16,3.647451E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349654,20230725182416.632999999,20230725122416.632999999,1690309456633,2.205940E+4,3.100180E-18,3.427470E-16,4.546749E-8,2.200754E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349656,20230725182422.614999999,20230725122422.614999999,1690309462615,2.637900E+4,2.979797E-18,4.713520E-16,4.487119E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349657,20230725182425.790000000,20230725122425.790000000,1690309465790,1.861000E+4,3.258798E-18,2.565620E-16,4.623006E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349658,20230725182436.072000000,20230725122436.072000000,1690309476072,1.760430E+4,2.366551E-18,1.667230E-16,4.155379E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349659,20230725182447.334999999,20230725122447.334999999,1690309487335,1.900330E+4,4.196119E-18,3.446600E-16,5.029459E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349661,20230725182519.023999999,20230725122519.023999999,1690309519024,1.965160E+4,4.458497E-18,3.916240E-16,5.132175E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349662,20230725182538.603000000,20230725122538.603000000,1690309538603,2.039250E+4,1.941031E-18,1.835940E-16,3.889701E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349663,20230725182551.490999999,20230725122551.490999999,1690309551491,4.550490E+4,6.102881E-19,2.872720E-16,2.644947E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
8349665,20230725182602.126000000,20230725122602.126000000,1690309562126,1.834760E+4,1.551594E-18,1.187350E-16,3.609924E-8,2.199524E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",4," Iron "
8349666,20230725182608.466999999,20230725122608.466999999,1690309568467,2.291310E+4,2.349763E-18,2.805930E-16,4.145530E-8,2.198294E+0," IDEX "," 2023_07_25_Iron_run2 "," 18-80km/s. Fe on IDEX FM. Position 2. Detector Voltage 2100 V. ",5," Iron "
